Date,Open,High,Low,Close,Volume,wind_code
2016/5/30,2076.9328,2093.774,2065.6354,2092.1606,1771438500,000016.SH
2016/5/27,2075.2068,2080.4894,2069.5175,2074.9195,1057749200,000016.SH
2016/5/26,2070.2373,2083.0565,2062.1696,2076.1366,1312651200,000016.SH
2016/5/25,2079.4816,2084.1339,2068.6809,2071.9071,1128499700,000016.SH
2016/5/24,2080.0141,2080.0691,2062.4983,2066.6428,1310444300,000016.SH
2016/5/23,2082.972,2095.1694,2077.9369,2082.4118,1447921100,000016.SH
2016/5/20,2067.4642,2083.5117,2064.4422,2083.1174,1389017200,000016.SH
2016/5/19,2072.3674,2083.1321,2069.9025,2073.8041,1405000600,000016.SH
2016/5/18,2067.7161,2081.8512,2053.7159,2078.7593,2303711200,000016.SH
2016/5/17,2081.5694,2083.8526,2069.273,2075.4651,1485096300,000016.SH
2016/5/16,2068.9238,2082.8647,2064.6788,2082.6159,1357924400,000016.SH
2016/5/13,2079.6446,2089.8352,2072.2595,2076.1879,1528786900,000016.SH
2016/5/12,2067.7474,2089.6491,2055.511,2084.8384,1792753000,000016.SH
2016/5/11,2078.2867,2089.1174,2068.6501,2078.4126,1805863300,000016.SH
2016/5/10,2061.9885,2084.6965,2061.9885,2072.3818,1716574600,000016.SH
2016/5/9,2100.6427,2100.6427,2064.6856,2072.467,2402225300,000016.SH
2016/5/6,2152.5018,2153.8726,2106.4437,2107.0089,2464227500,000016.SH
2016/5/5,2149.4663,2155.4714,2145.1073,2152.8822,1477745200,000016.SH
2016/5/4,2152.4343,2159.6469,2147.7595,2152.9337,1742689300,000016.SH
2016/5/3,2136.1977,2167.7261,2131.3826,2158.2717,2581521500,000016.SH
2016/4/29,2136.8443,2146.3244,2134.1895,2135.5087,1594853800,000016.SH
2016/4/28,2149.0651,2155.5694,2131.8598,2142.0569,1735810600,000016.SH
2016/4/27,2157.859,2159.125,2143.8984,2145.3804,1452080100,000016.SH
2016/4/26,2146.4125,2163.2401,2140.5745,2155.7914,1544429000,000016.SH
2016/4/25,2149.2499,2156.5303,2130.3027,2148.2801,1715607100,000016.SH
2016/4/22,2135.9186,2161.7978,2133.8099,2157.7235,2019856900,000016.SH
2016/4/21,2138.2874,2171.451,2129.9123,2147.7184,3062895100,000016.SH
2016/4/20,2166.284,2169.65,2093.8183,2154.8859,4756525800,000016.SH
2016/4/19,2169.8942,2173.0863,2156.1832,2163.607,1839065000,000016.SH
2016/4/18,2166.0031,2168.8968,2154.3812,2158.2302,2441091800,000016.SH
2016/4/15,2182.1142,2190.7302,2172.9695,2182.0667,2381886000,000016.SH
2016/4/14,2183.1207,2190.871,2166.6339,2178.8677,2487885600,000016.SH
2016/4/13,2157.2118,2197.7434,2157.2118,2171.315,5111446800,000016.SH
2016/4/12,2147.8112,2150.5709,2135.2886,2143.8961,1939219800,000016.SH
2016/4/11,2140.5643,2167.6472,2140.5643,2148.4394,3021250400,000016.SH
2016/4/8,2125.4491,2132.7281,2114.2648,2123.8041,2282274700,000016.SH
2016/4/7,2174.8833,2177.1223,2138.3283,2139.4042,2583304400,000016.SH
2016/4/6,2167.4489,2176.9006,2156.5153,2168.0372,2834967800,000016.SH
2016/4/5,2151.3691,2186.917,2147.0884,2180.2624,3887452100,000016.SH
2016/4/1,2156.7757,2168.3329,2124.1259,2167.7824,3490389800,000016.SH
2016/3/31,2166.4213,2171.7926,2149.2439,2156.541,3228183700,000016.SH
2016/3/30,2124.5313,2160.4969,2124.089,2157.5295,3563382900,000016.SH
2016/3/29,2127.8042,2133.8094,2100.9189,2106.8616,2565460400,000016.SH
2016/3/28,2152.8074,2166.9221,2116.9804,2123.0349,2590590600,000016.SH
2016/3/25,2137.154,2156.804,2135.5281,2149.2039,2278104900,000016.SH
2016/3/24,2161.1707,2161.1707,2137.1895,2137.59,3387992700,000016.SH
2016/3/23,2170.1633,2186.0204,2159.456,2175.2834,3524766400,000016.SH
2016/3/22,2181.9848,2196.3678,2167.4297,2173.256,5053124500,000016.SH
2016/3/21,2156.9507,2214.6429,2154.4859,2193.3853,7826466500,000016.SH
2016/3/18,2140.267,2165.147,2131.383,2141.177,6225762400,000016.SH
2016/3/17,2135.0585,2156.8913,2113.4357,2131.4813,3807790200,000016.SH
2016/3/16,2087.2793,2142.1597,2084.7668,2136.1277,6038157700,000016.SH
2016/3/15,2077.5077,2105.0383,2055.3234,2101.1167,3464713100,000016.SH
2016/3/14,2079.9065,2117.8307,2071.1223,2078.4096,3511461700,000016.SH
2016/3/11,2043.2499,2071.0905,2039.5853,2070.7239,2444346100,000016.SH
2016/3/10,2089.8613,2102.9862,2060.0643,2061.451,2087298100,000016.SH
2016/3/9,2073.2719,2112.8587,2053.8366,2111.9188,3808329000,000016.SH
2016/3/8,2102.2483,2118.0424,2037.2938,2115.158,3900335500,000016.SH
2016/3/7,2122.5519,2133.5566,2097.777,2107.6731,4005873200,000016.SH
2016/3/4,2045.1154,2128.5689,2040.0828,2122.2692,8595312600,000016.SH
2016/3/3,2043.3737,2057.1633,2031.5361,2053.2726,4547667100,000016.SH
2016/3/2,1980.4615,2045.8249,1979.174,2043.4067,5097880200,000016.SH
2016/3/1,1944.5622,1988.5669,1931.9801,1973.1936,2959585900,000016.SH
2016/2/29,1951.6759,1953.3175,1891.0975,1944.6111,3916158300,000016.SH
2016/2/26,1946.961,1965.9147,1929.9987,1955.3953,2630676400,000016.SH
2016/2/25,2038.1604,2038.1805,1925.1951,1932.6015,4245956300,000016.SH
2016/2/24,2020.5916,2041.8831,2009.3485,2041.3881,2622891700,000016.SH
2016/2/23,2051.5671,2051.5671,2013.9809,2029.5223,2687619100,000016.SH
2016/2/22,2025.18,2064.6095,2016.364,2053.8631,3905928400,000016.SH
2016/2/19,2005.4131,2013.7813,1993.0455,2004.1065,2163929000,000016.SH
2016/2/18,2022.5495,2034.161,2007.2157,2009.2727,3093860700,000016.SH
2016/2/17,1997.6793,2020.0843,1993.8945,2014.4428,3437354800,000016.SH
2016/2/16,1957.9147,2005.4156,1957.5363,2000.9027,3060729100,000016.SH
2016/2/15,1916.4236,1958.2198,1914.4938,1948.2752,1889323100,000016.SH
2016/2/5,1970.6883,1979.3913,1962.233,1967.2595,2045579500,000016.SH
2016/2/4,1962.8658,1983.252,1960.1297,1974.2364,2502030500,000016.SH
2016/2/3,1947.8333,1955.0889,1929.8145,1952.3665,2197008000,000016.SH
2016/2/2,1935.2156,1978.2855,1934.907,1969.6161,2615654000,000016.SH
2016/2/1,1970.2135,1973.0998,1917.2396,1937.0729,2733516000,000016.SH
2016/1/29,1915.1266,1986.7205,1914.3957,1973.0052,3824287700,000016.SH
2016/1/28,1943.8257,1960.9462,1900.3515,1912.7205,2971655300,000016.SH
2016/1/27,1961.3986,1972.1635,1908.0377,1953.4647,3930266400,000016.SH
2016/1/26,2046.0403,2050.4457,1944.9061,1951.6136,3775143700,000016.SH
2016/1/25,2067.5631,2074.8954,2049.2538,2065.4437,2174107400,000016.SH
2016/1/22,2062.6257,2074.1656,2026.2701,2061.9621,2706519600,000016.SH
2016/1/21,2069.3857,2112.7342,2040.5269,2040.9775,3435451500,000016.SH
2016/1/20,2115.126,2124.1513,2076.1648,2088.7229,3922114500,000016.SH
2016/1/19,2075.1864,2135.3621,2060.2812,2128.5743,3722216800,000016.SH
2016/1/18,2040.4064,2092.4024,2039.0509,2069.2746,2680609500,000016.SH
2016/1/15,2119.5624,2128.9478,2058.6966,2070.9283,3464162300,000016.SH
2016/1/14,2056.4075,2136.0634,2052.296,2132.0757,3663096500,000016.SH
2016/1/13,2152.7166,2157.5078,2104.9307,2105.5066,3202494400,000016.SH
2016/1/12,2135.9386,2151.3985,2115.3645,2131.3679,3514437400,000016.SH
2016/1/11,2182.846,2202.3226,2119.7024,2120.2342,4848350500,000016.SH
2016/1/8,2225.4754,2257.41,2154.5816,2219.6119,5152593100,000016.SH
2016/1/7,2281.881,2281.9337,2171.3153,2180.5889,1108157500,000016.SH
2016/1/6,2284.9228,2321.1692,2274.4683,2317.6465,3808882000,000016.SH
2016/1/5,2230.08,2309.5937,2223.0521,2288.1127,4807596200,000016.SH
2016/1/4,2417.0246,2417.0246,2269.9671,2270.4609,3462085100,000016.SH
2015/12/31,2426.8106,2437.7164,2409.7569,2420.8008,2997272200,000016.SH
2015/12/30,2432.1831,2434.5213,2399.9199,2432.773,2842066200,000016.SH
2015/12/29,2408.9253,2435.6213,2405.1696,2432.8795,2759730600,000016.SH
2015/12/28,2498.7813,2502.3332,2411.209,2411.4081,4820059100,000016.SH
2015/12/25,2483.657,2496.8375,2474.3269,2492.3364,2962302400,000016.SH
2015/12/24,2498.7684,2505.7027,2451.4496,2481.7542,4830384200,000016.SH
2015/12/23,2497.3662,2550.8985,2492.4251,2503.059,6818885500,000016.SH
2015/12/22,2499.6578,2506.8697,2477.6669,2496.054,5124880300,000016.SH
2015/12/21,2415.63,2513.486,2414.838,2500.064,7367108700,000016.SH
2015/12/18,2405.8566,2466.3461,2404.1523,2422.8345,5396733400,000016.SH
2015/12/17,2391.4022,2424.9037,2386.0882,2408.3212,4403511800,000016.SH
2015/12/16,2389.2521,2394.1708,2371.4278,2376.5351,2849092300,000016.SH
2015/12/15,2408.1527,2410.0856,2377.0664,2383.8318,3460835300,000016.SH
2015/12/14,2319.1979,2418.5639,2316.9024,2414.9166,4748665300,000016.SH
2015/12/11,2346.8631,2357.0795,2324.6253,2342.4527,3159044900,000016.SH
2015/12/10,2369.5876,2402.6877,2353.2172,2357.2086,3199761800,000016.SH
2015/12/9,2357.8763,2386.2814,2356.9389,2369.7377,2842059200,000016.SH
2015/12/8,2381.6752,2386.2769,2356.9295,2364.3437,3381369400,000016.SH
2015/12/7,2398.0884,2404.9121,2379.5459,2395.5835,2917439500,000016.SH
2015/12/4,2438.3862,2442.2478,2392.8836,2397.5621,4783854100,000016.SH
2015/12/3,2441.9057,2481.5374,2422.5588,2461.4492,8174400100,000016.SH
2015/12/2,2341.4253,2463.9045,2337.0274,2458.4105,8167693400,000016.SH
2015/12/1,2334.1426,2365.1486,2314.7933,2344.8327,4193491100,000016.SH
2015/11/30,2325.0707,2347.8438,2280.6832,2336.2903,5256162900,000016.SH
2015/11/27,2438.1791,2439.6994,2320.0656,2334.44,5595359500,000016.SH
2015/11/26,2468.5185,2481.3896,2450.0949,2450.9624,4493662900,000016.SH
2015/11/25,2441.7283,2460.1843,2430.3496,2459.5633,4260289900,000016.SH
2015/11/24,2449.9729,2452.3517,2421.3924,2447.9039,4095241400,000016.SH
2015/11/23,2465.8114,2485.415,2451.5478,2456.8404,4409032900,000016.SH
2015/11/20,2469.6989,2483.8908,2458.7789,2466.7568,4809942600,000016.SH
2015/11/19,2444.878,2469.007,2436.899,2468.488,4194923400,000016.SH
2015/11/18,2455.5762,2473.4474,2433.4563,2439.4469,5987262600,000016.SH
2015/11/17,2462.2173,2514.463,2449.7405,2453.2569,6824470500,000016.SH
2015/11/16,2410.0392,2447.5002,2407.9432,2447.2933,4234411400,000016.SH
2015/11/13,2454.1777,2481.1753,2444.203,2447.7733,5593073700,000016.SH
2015/11/12,2513.1066,2513.7008,2466.2905,2476.4292,5839126000,000016.SH
2015/11/11,2516.346,2517.5059,2474.0433,2505.8297,6608939600,000016.SH
2015/11/10,2504.2534,2559.8275,2498.4572,2522.6834,9087222400,000016.SH
2015/11/9,2501.7251,2592.1938,2501.7251,2534.0841,13319083800,000016.SH
2015/11/6,2430.6499,2501.4033,2427.2838,2493.4843,10219929800,000016.SH
2015/11/5,2368.6075,2503.6496,2365.8544,2440.6507,14874522200,000016.SH
2015/11/4,2277.2001,2374.0187,2277.2001,2370.5032,6200030900,000016.SH
2015/11/3,2283.8015,2294.4151,2265.6732,2271.6533,2731711800,000016.SH
2015/11/2,2291.2521,2310.8283,2279.4692,2280.0924,3309899400,000016.SH
2015/10/30,2307.7591,2336.0387,2298.9736,2312.9738,3717355600,000016.SH
2015/10/29,2317.4802,2323.4514,2301.3667,2307.345,2925757900,000016.SH
2015/10/28,2338.3863,2342.4533,2308.5454,2310.7026,4093916200,000016.SH
2015/10/27,2343.8724,2353.648,2302.0927,2349.9042,4664322000,000016.SH
2015/10/26,2366.8375,2381.7134,2340.4955,2350.0196,5279820800,000016.SH
2015/10/23,2334.5424,2350.1187,2319.775,2343.9648,4885481300,000016.SH
2015/10/22,2306.0669,2337.4006,2297.0495,2331.7909,5465178100,000016.SH
2015/10/21,2338.7144,2369.3709,2268.8233,2340.3603,9767171800,000016.SH
2015/10/20,2312.5313,2337.7977,2297.7548,2337.0801,4669890500,000016.SH
2015/10/19,2329.3956,2346.346,2303.1651,2318.4716,5322538000,000016.SH
2015/10/16,2310.3544,2328.3035,2301.4867,2323.7752,6016847500,000016.SH
2015/10/15,2254.403,2297.9562,2252.3297,2297.9014,4694218900,000016.SH
2015/10/14,2263.5923,2284.6197,2252.3809,2253.9082,4196146300,000016.SH
2015/10/13,2268.7585,2282.0407,2259.2671,2270.9481,3690453700,000016.SH
2015/10/12,2223.3251,2308.1886,2220.6321,2283.4292,6235454500,000016.SH
2015/10/9,2202.1335,2226.4226,2195.1582,2219.2937,3313522200,000016.SH
2015/10/8,2231.0245,2231.2415,2189.9876,2191.3432,3925563000,000016.SH
2015/9/30,2138.1478,2161.7115,2133.879,2146.118,2502692500,000016.SH
2015/9/29,2139.7966,2145.9867,2114.301,2127.2026,2548256000,000016.SH
2015/9/28,2169.1521,2175.9703,2145.7497,2169.941,2026861800,000016.SH
2015/9/25,2180.2874,2191.3604,2150.0182,2183.4036,3599201000,000016.SH
2015/9/24,2190.3099,2198.4924,2170.6778,2188.0879,2507485200,000016.SH
2015/9/23,2208.2518,2219.2406,2174.92,2178.546,3423454800,000016.SH
2015/9/22,2217.7792,2259.0709,2210.4944,2237.3135,4256376700,000016.SH
2015/9/21,2185.0768,2220.024,2176.6584,2214.4483,3690151300,000016.SH
2015/9/18,2204.578,2226.7505,2192.2657,2198.9898,3607430100,000016.SH
2015/9/17,2223.4025,2260.8497,2194.0283,2194.8233,5584288700,000016.SH
2015/9/16,2161.01,2277.5828,2142.2004,2241.9486,5602654800,000016.SH
2015/9/15,2179.2388,2188.3566,2142.02,2175.1725,5548432800,000016.SH
2015/9/14,2205.7054,2228.9573,2126.2884,2228.1535,8478535800,000016.SH
2015/9/11,2199.5849,2218.8224,2180.2347,2195.3905,3622196900,000016.SH
2015/9/10,2183.6064,2218.1368,2175.3664,2208.4814,5303531900,000016.SH
2015/9/9,2186.3707,2225.2691,2175.7703,2211.1995,7696297300,000016.SH
2015/9/8,2115.8961,2185.4036,2084.0297,2180.1306,6198041400,000016.SH
2015/9/7,2215.1763,2247.4407,2127.4789,2133.9783,8567205700,000016.SH
2015/9/2,2143.2435,2248.7663,2137.1926,2243.6313,16606144800,000016.SH
2015/9/1,2155.956,2239.4575,2103.4785,2230.321,15831034400,000016.SH
2015/8/31,2135.603,2214.1052,2071.4057,2210.4467,11719305200,000016.SH
2015/8/28,2120.3581,2167.8984,2097.7759,2159.9579,11529986000,000016.SH
2015/8/27,1989.5864,2095.456,1957.7364,2094.7223,11658547000,000016.SH
2015/8/26,1930.2009,2028.4016,1874.2162,1942.4498,12411179600,000016.SH
2015/8/25,1947.1445,2044.5585,1890.3788,1914.0515,11856957700,000016.SH
2015/8/24,2195.4567,2203.6341,2046.8446,2058.2515,11542038300,000016.SH
2015/8/21,2336.4496,2362.8436,2261.3069,2271.3586,7846755300,000016.SH
2015/8/20,2406.5701,2421.0257,2356.3339,2356.9173,6834685300,000016.SH
2015/8/19,2379.2091,2431.6113,2326.2363,2430.2809,9048531900,000016.SH
2015/8/18,2554.0761,2572.2131,2405.8283,2407.9666,10124871300,000016.SH
2015/8/17,2560.3713,2561.9626,2524.1277,2550.4668,7113381900,000016.SH
2015/8/14,2588.4321,2592.1695,2565.5918,2577.0381,7294157200,000016.SH
2015/8/13,2562.874,2585.9229,2522.3524,2580.7779,7008074200,000016.SH
2015/8/12,2562.6807,2598.5081,2557.2598,2561.1265,7535253000,000016.SH
2015/8/11,2612.948,2623.8365,2578.6485,2590.7101,9958425600,000016.SH
2015/8/10,2527.6156,2626.3575,2517.9473,2617.6592,10962661300,000016.SH
2015/8/7,2489.8051,2520.0376,2479.2458,2503.7961,5756323900,000016.SH
2015/8/6,2452.5275,2505.5338,2446.9585,2467.5246,4780004700,000016.SH
2015/8/5,2529.1331,2537.354,2485.5984,2487.0616,6288967000,000016.SH
2015/8/4,2476.1579,2535.2804,2462.7302,2534.7111,6603231700,000016.SH
2015/8/3,2433.2417,2479.9511,2419.8504,2479.7243,8807341000,000016.SH
2015/7/31,2452.0468,2490.6587,2432.4937,2461.2401,7472537400,000016.SH
2015/7/30,2525.0843,2548.2697,2459.9243,2467.3671,8694982700,000016.SH
2015/7/29,2496.8951,2535.6019,2459.0816,2531.4449,9307815400,000016.SH
2015/7/28,2427.0279,2531.2314,2400.8663,2485.6742,14033885500,000016.SH
2015/7/27,2698.798,2715.3594,2491.1185,2493.2903,13664510400,000016.SH
2015/7/24,2794.054,2807.6198,2735.2994,2741.0438,12392890800,000016.SH
2015/7/23,2741.4243,2796.3681,2736.3752,2790.7639,11358203900,000016.SH
2015/7/22,2757.2843,2770.9961,2721.3539,2739.7856,10665453000,000016.SH
2015/7/21,2757.66,2799.8154,2743.1549,2772.7737,11582657800,000016.SH
2015/7/20,2798.5598,2815.7011,2766.9428,2783.7614,13086249500,000016.SH
2015/7/17,2756.8658,2834.1789,2723.7387,2807.0649,13024111200,000016.SH
2015/7/16,2754.8286,2779.9974,2708.7151,2742.8468,13524616300,000016.SH
2015/7/15,2725.9236,2779.9476,2665.9496,2757.9508,18594802800,000016.SH
2015/7/14,2821.9709,2843.2483,2717.031,2763.0728,19436842400,000016.SH
2015/7/13,2855.7002,2949.1971,2805.9126,2869.0511,23334105500,000016.SH
2015/7/10,2749.1204,2997.5974,2717.7117,2898.4101,29625184200,000016.SH
2015/7/9,2575.3428,2828.752,2493.644,2781.0767,27117677000,000016.SH
2015/7/8,2596.7123,2760.5217,2546.462,2608.9765,37745940000,000016.SH
2015/7/7,2682.5006,2825.4855,2612.1145,2812.4457,35031479800,000016.SH
2015/7/6,2807.7542,2807.7542,2649.5575,2749.9982,34483427900,000016.SH
2015/7/3,2674.5573,2738.658,2511.1647,2582.2655,18436191800,000016.SH
2015/7/2,2767.9858,2805.6667,2611.8627,2714.2469,20904575400,000016.SH
2015/7/1,2823.9443,2872.907,2721.4761,2736.8473,16995770200,000016.SH
2015/6/30,2678.6344,2872.5084,2628.0039,2870.0253,21959229800,000016.SH
2015/6/29,2802.7716,2822.1132,2530.8302,2678.3683,21201871400,000016.SH
2015/6/26,2875.1223,2953.9593,2678.7693,2736.695,18335580400,000016.SH
2015/6/25,3069.3999,3082.5578,2929.107,2943.9898,16015830700,000016.SH
2015/6/24,3009.7687,3052.1133,2962.6465,3045.2444,14158588200,000016.SH
2015/6/23,2907.0748,3007.6261,2822.4705,3003.1629,13561764400,000016.SH
2015/6/19,3030.2239,3067.8172,2900.7908,2903.0573,13178392400,000016.SH
2015/6/18,3183.2291,3183.2291,3067.4846,3068.4878,13734504200,000016.SH
2015/6/17,3198.1427,3222.4383,3144.4881,3211.7065,15957156300,000016.SH
2015/6/16,3233.1467,3275.4742,3149.0828,3179.6524,15596989800,000016.SH
2015/6/15,3359.7065,3366.8387,3254.6189,3262.4793,16732255900,000016.SH
2015/6/12,3364.4434,3374.815,3319.1998,3350.2482,14526225500,000016.SH
2015/6/11,3368.9989,3383.4882,3313.5902,3347.1161,13807384800,000016.SH
2015/6/10,3362.807,3415.2762,3338.6844,3370.3833,15529469100,000016.SH
2015/6/9,3494.823,3494.823,3376.025,3413.996,22044856100,000016.SH
2015/6/8,3333.833,3469.216,3308.296,3458.707,24825404200,000016.SH
2015/6/5,3349.573,3365.59,3234.246,3303.988,18814564800,000016.SH
2015/6/4,3244.459,3316.501,3113.222,3299.03,18456793900,000016.SH
2015/6/3,3251.909,3259.706,3193.544,3238.428,12830697700,000016.SH
2015/6/2,3240.796,3269.216,3201.224,3258.31,13480053300,000016.SH
2015/6/1,3114.793,3250.605,3082.163,3244.319,14102337300,000016.SH
2015/5/29,3127.636,3161.58,3036.957,3111.334,13378440400,000016.SH
2015/5/28,3336.7,3350.218,3120.973,3124.621,17825520600,000016.SH
2015/5/27,3390.981,3404.756,3327.241,3344.738,14747053900,000016.SH
2015/5/26,3382.76,3390.287,3320.154,3386.593,14789468400,000016.SH
2015/5/25,3263.96,3350.518,3263.96,3349.945,15858571000,000016.SH
2015/5/22,3180.39,3249.516,3170.453,3248.855,15002110400,000016.SH
2015/5/21,3132.335,3156.488,3110.999,3150.901,9475578400,000016.SH
2015/5/20,3127.566,3181.54,3105.626,3122.85,12455733200,000016.SH
2015/5/19,2996.841,3127.001,2996.716,3116.086,11120662700,000016.SH
2015/5/18,3032.708,3045.586,2997.129,2998.389,8704172400,000016.SH
2015/5/15,3122.894,3124.605,3044.854,3060.411,10999319500,000016.SH
2015/5/14,3136.128,3153.748,3107.681,3128.572,10533870600,000016.SH
2015/5/13,3188.061,3188.961,3122.337,3141.296,11730550400,000016.SH
2015/5/12,3162.671,3200.184,3136.458,3188.313,13081305400,000016.SH
2015/5/11,3112.241,3169.867,3075.201,3169.134,13376665900,000016.SH
2015/5/8,3126.002,3138.661,3045.01,3110.455,10327816500,000016.SH
2015/5/7,3116.788,3142.137,3093.732,3094.883,10944092900,000016.SH
2015/5/6,3175.886,3244.596,3110.111,3139.02,14799113800,000016.SH
2015/5/5,3266.809,3270.962,3132.936,3148.813,17060778100,000016.SH
2015/5/4,3250.125,3273.149,3204.306,3272.005,13327095300,000016.SH
2015/4/30,3290.581,3309.419,3249.246,3250.49,14628827900,000016.SH
2015/4/29,3268.518,3304.707,3243.539,3283.282,14666628500,000016.SH
2015/4/28,3309.529,3370.025,3255.769,3282.33,26604285900,000016.SH
2015/4/27,3257.97,3313.251,3257.97,3308.454,20026697500,000016.SH
2015/4/24,3226.384,3250.23,3161.972,3223.958,18513593600,000016.SH
2015/4/23,3311.071,3313.81,3245.762,3273.398,17713793100,000016.SH
2015/4/22,3219.696,3300.836,3204.437,3299.221,20173807100,000016.SH
2015/4/21,3163.288,3214.893,3135.218,3214.364,18442769200,000016.SH
2015/4/20,3267.851,3296.18,3146.84,3164.461,26597612700,000016.SH
2015/4/17,3251.977,3271.567,3216.206,3235.332,20765993400,000016.SH
2015/4/16,3045.851,3183.583,3033.248,3183.302,17196755400,000016.SH
2015/4/15,3054.017,3119.484,3039.255,3053.304,17902592900,000016.SH
2015/4/14,3057.407,3074.671,3013.312,3052.407,16230036200,000016.SH
2015/4/13,3040.007,3059.775,3016.965,3041.125,16933958300,000016.SH
2015/4/10,2925.926,2992.408,2911.463,2986.605,14121595800,000016.SH
2015/4/9,2973.811,3021.85,2914.695,2931.772,17676448300,000016.SH
2015/4/8,2907.584,2960.653,2879.974,2952.079,17985383700,000016.SH
2015/4/7,2854.407,2889.859,2838.885,2889.452,16013944200,000016.SH
2015/4/3,2771.03,2817.624,2764.347,2817.181,11296925100,000016.SH
2015/4/2,2821.214,2824.822,2746.302,2781.641,12218473400,000016.SH
2015/4/1,2758.962,2810.649,2751.372,2799.451,12528132200,000016.SH
2015/3/31,2826.634,2860.24,2744.927,2754.658,17583371800,000016.SH
2015/3/30,2716.431,2793.414,2704.798,2784.456,18138365900,000016.SH
2015/3/27,2693.189,2715.007,2664.864,2689.24,11986937400,000016.SH
2015/3/26,2637.527,2714.63,2621.451,2687.762,13344292500,000016.SH
2015/3/25,2674.352,2691.238,2626.659,2649.161,13227039900,000016.SH
2015/3/24,2719.506,2720.03,2649.621,2683.647,15361757900,000016.SH
2015/3/23,2700.157,2724.644,2690.48,2720.671,14209193500,000016.SH
2015/3/20,2642.798,2710.128,2617.065,2680.679,15375499400,000016.SH
2015/3/19,2649.002,2649.002,2613.765,2630.243,13359586800,000016.SH
2015/3/18,2595.739,2649.816,2592.264,2649.642,14795882100,000016.SH
2015/3/17,2576.413,2586.431,2556.469,2583.198,13209205200,000016.SH
2015/3/16,2512.353,2551.445,2485.291,2550.861,10413208200,000016.SH
2015/3/13,2494.345,2532.154,2477.396,2495.277,10420594100,000016.SH
2015/3/12,2444.415,2505.633,2423.431,2485.114,12477820100,000016.SH
2015/3/11,2401.261,2444.655,2399.54,2408.503,7007419000,000016.SH
2015/3/10,2413.837,2424.151,2390.604,2395.428,7843558600,000016.SH
2015/3/9,2352.223,2443.204,2321.265,2429.867,10619571600,000016.SH
2015/3/6,2370.885,2393.739,2366.019,2371.623,6480420500,000016.SH
2015/3/5,2379.732,2382.892,2344.947,2366.899,7777330000,000016.SH
2015/3/4,2403.862,2416.219,2378.927,2397.993,6429528500,000016.SH
2015/3/3,2462.003,2462.003,2395.83,2396.805,9127474200,000016.SH
2015/3/2,2495.571,2498.716,2459.421,2479.237,8805251800,000016.SH
2015/2/27,2476.486,2498.697,2466.827,2474.595,8565192300,000016.SH
2015/2/26,2401.138,2482.443,2382.687,2478.061,9470706200,000016.SH
2015/2/25,2448.199,2448.199,2395.527,2407.457,6398738400,000016.SH
2015/2/17,2437.689,2464.524,2437.689,2445.26,6001057300,000016.SH
2015/2/16,2427.168,2437.843,2413.604,2431.21,6260811600,000016.SH
2015/2/13,2426.953,2464.076,2415.425,2427.474,8379347900,000016.SH
2015/2/12,2415.139,2425.635,2384.493,2416.449,6066235800,000016.SH
2015/2/11,2408.079,2423.348,2395.195,2415.128,5053898300,000016.SH
2015/2/10,2363.159,2409.024,2355.136,2403.548,6886203100,000016.SH
2015/2/9,2319.241,2392.822,2311.799,2366.766,7390338300,000016.SH
2015/2/6,2335.362,2366.331,2303.112,2325.241,7693111300,000016.SH
2015/2/5,2456.384,2456.569,2348.448,2348.921,11071325100,000016.SH
2015/2/4,2412.754,2439.605,2370.569,2372.455,7753135800,000016.SH
2015/2/3,2362.413,2413.006,2335.107,2405.76,8227465900,000016.SH
2015/2/2,2337.196,2376.426,2329.151,2332.533,8467689300,000016.SH
2015/1/30,2456.054,2471.228,2400.628,2405.38,7659115000,000016.SH
2015/1/29,2444.395,2465.312,2419.988,2442.038,8140496500,000016.SH
2015/1/28,2497.05,2534.583,2476.277,2486.285,8635638000,000016.SH
2015/1/27,2570.432,2574.331,2473.808,2522.103,11654287600,000016.SH
2015/1/26,2563.91,2565.362,2528.076,2562.363,9597946800,000016.SH
2015/1/23,2556.915,2612.931,2543.455,2564.514,12455134900,000016.SH
2015/1/22,2546.701,2557.695,2504.066,2544.308,11370877700,000016.SH
2015/1/21,2425.261,2553.696,2414.885,2542.318,14880047700,000016.SH
2015/1/20,2381.143,2439.251,2355.258,2403.724,13747663600,000016.SH
2015/1/19,2448.927,2512.58,2399.435,2410.201,14016357000,000016.SH
2015/1/16,2642.744,2685.306,2626.82,2653.034,13495118000,000016.SH
2015/1/15,2534.766,2633.397,2516.612,2632.89,11192316700,000016.SH
2015/1/14,2539.249,2569.451,2508.657,2534.23,8412231000,000016.SH
2015/1/13,2537.975,2567.62,2512.861,2527.828,7707908000,000016.SH
2015/1/12,2565.737,2596.268,2499.869,2543.852,11918358600,000016.SH
2015/1/9,2554.286,2692.607,2540.342,2569.019,15620951000,000016.SH
2015/1/8,2647.817,2656.752,2551.816,2558.107,11836791500,000016.SH
2015/1/7,2608.877,2668.839,2598.89,2635.231,12831772000,000016.SH
2015/1/6,2616.291,2691.489,2591.828,2629.402,17343999300,000016.SH
2015/1/5,2612.85,2678.443,2583.554,2649.639,18242556600,000016.SH
2014/12/31,2529.575,2590.091,2507.944,2581.567,15467581000,000016.SH
2014/12/30,2481.084,2550.465,2464.429,2523.627,14946400200,000016.SH
